date_raw,sender_name,text
ek ago,Trebla ***********,"Hello po madam/mga sir!kilan po kaya ko matulongan sa problima ko sa company talyaa dito sa kuwait
. Maari po sana paki tawagan nyo po k WhatsApp +965 ******* at local call dn po Albert jimenez OFW kuwait at ala na visa po"
ek ago,Myrna ***********,"sana po, yung owwa scholarship per ofw, 1 student, tanggalin na.po yung exam exam po, kung nais nyo talagang makatulong, di lahat ng students ay matatalino po at sana wag na.po.pahirapan sa mga requirements"
ek ago,Ailen ***********,Narepatriate asawa ko last oct 2020 nag apply po sa DOLEAKAP wala pong natanggap..my hinihingi p requirements n galing company eh bigla nga nag sarado di na sila nabigyan ng mga certificate.sana po sir arnel mareview nyo..salamat
ek ago,Yuki ***********,opo malakas po un sounds
ek ago,Ummih ***********,OWWA Overseas Workers Welfare Administration Owwa pinag bawlan din na gumamot ng mobile patago tao ang cya nakokisagip ng wifi ng amo kc pili po kinukuha nag cp nia ng bagong amo nia nasa taif
ek ago,Leny ***********,"Maraming, maraming salamat po sa ating mga OWWA Officers lalong lalo na po kay Sir,. Arnel Ignacio at finally makakasama na po s repatriation ang aming ate this 27 ng August. MAY GOD CONTINUE TO BLESS YOU MIGHTILY PO, FOR HIS GLORY"
ek ago,Mylene ***********,Sana po ay mapansin at tanong ko
ek ago,モハマド ***********,watching from riyadh po asked ko lng po if my bayad ang pgsatay nmin sa agency accomodation kc under agency aq at kung naviolate po ang kontrata ko or to much delayed n po mga sahod ko pwede ko po b ireklamo agency ko
ek ago,Yamasor ***********,Karamihan sa mga kasambahay lalo na sa mga bagohan paketanggilas den kase kahit hinde na nila kaya ayw paren mag reklamo...alalahanen den naten na may pamilya tayong nag hihintay sa pinas...kaya sana maging wais den minsan
ek ago,Maryjenny ***********,"Good evening s inyong lhat..tanong k lng po kasama po b s household ang magturo ng english s mga bata magGarden grabe laki ng bhay nila ako naglluto lhat n po nagAalaga
pagmy party n ppuntahan c madam ako naglluto para ddalhin nya doon"
ek ago,Veronica ***********,Gandang araw po DA arnel ignacio sir baka nmn po pede mas maaga I process ung BPBH po.. pra makpagcimla n po ng hanapbuhay mhirap po kc making solo parent po lalo na o at may nag aaral po ako anak.... salamat po at ingat po ....
ek ago,Normina ***********,Watching po here in Kuwait
ek ago,Jane ***********,Sir good afternoon po watching from Kuwait
6 days ago,Vhea ***********,Halow poh..ma2longan ako makuha ang aking gratuity start ako work sa employer ko 2016 at 2021 ako siya parin ang aking employer ...wala man lang naibigay na gratuity..hope makatulonv ang staff ng owa na malaman ng qatar ministry..
ek ago,Joanna ***********,Gud afternoon po mam/sir paano po mg renew Ng owwa true online dto po aqu Dubai wla po aqung off s trbho qu gusto qu po sn mgrenew owwa true online
ek ago,Veronica ***********,Sir and madam
ek ago,Nerissa ***********,Maam may kababayan po tayo dto sa saudi.sa disyerto nalang po sia naka tira.hindi sinasahoran ang dami na nya hingian ng tulong piro wala pomapansin sakanya.sana po mapansin ninyo.ang name nya po ay ric cabilin0
ek ago,Ummih ***********,Assalamualykum sir arnel pakipanin namn po chat ko n sis ko po sinasatan po ng amo nia at unang amo nia 1 year po wla g sahod then nilioat nmn sa ibang amo now amo noa devils po ugali lahat bawal duguan po ang bunga bunga nia nanamot po amo nia
ek ago,Lorena ***********,Good morning po maam sir pls po pakisagot namna po kong paano maka pag avail ng form sa dole akap kc ayaw nman po maopen ng link na nsa fb.slamat po 3yrs po ako sa saudi kakauwi ko plang inaasahan ko po na maidagdag yan sa puhunan ko slamat po uli
ek ago,Reynaldo ***********,Ako ay 20 years OFW sa Saudi nagpunta ako sa Owwa Main office. Ni refer ako sa Owwa Edsa. Then pinapunta ako sa Owwa Antipolo. Tapos makukuha ko daw sa Owwa 997 for 20 years na OFW bakit ganun.? Wala naman maasahan pinagpasasapasahan pko
ek ago,Boyet ***********,"Sir ako po si anthony desabille magtanong lang po ako kong kailan poba maibibigay yong aming dole akap augost 25,2021 papo aproved bakit hanggang ngayon wla pa sana naman po maibigay nyo na kasi po yong iba naming kasama na taga probinsya naibigay na … See more"
ek ago,Hannajh ***********,Sir paano yan nag fill up ako about sa calamity noong january kasi last nov. 2021 nagbakasyon ako sa pinas naabutan ako nang bagyo sa cebu ako ang bredwinner my senior citizen pa akong binubuhay..
ek ago,Ronalyn ***********,Yung contrata po na galing sa POEA na pinirmahan namin dyan sa pinas ay parang formality lng yannpero angbtotoong kontratabpo tlga namin ay nasa agency namin dto sa Abroad at dto po nakalagay at nakasaad na wlng day off ang mga house worker
ek ago,Majo ***********,Sir bka pwede po pa help po yung end of service dpo nila ibbigay sakin 7 yrs po ako sa isang amo expire contact di kz sla pumapsyag mag renew.anytime from now pauuwiin ako kz nga nagrereklamo ako na labag sa kagustuhan nila.pls.pm po salamat.
ek ago,Mylene ***********,Sir and mam
ek ago,Rudy ***********,Helow ser morning poh sa inyong lahat..ako poh isang ofw..inform lang ako kasi asawa ko ofw din sya poh ay namatay nung may 11 sa sakit na breas cancer...ano poh mga requerment at may ibibugay ba na galing sa owa salamat pok..mabuhay poh kau..
ek ago,Evilo ***********,"Nakaprocess na po ang papers ko ng livelihood program ng OWWA Overseas Workers Welfare Administration Sana po maaproved agad nakakuha po ako ng rebate 1,300 pesos po 1996 pa po ako member ng owwa salamat pa rin po"
ek ago,Rhoda ***********,Sir good evening po sana po matulungan nyo po qko di po kc bnigay ng amo ko yung end of service ko nag exit npo kc ako sa kanya sabi po ipapadala nya sa akin dito sa pinas april po ako nagexit until now di pa po pinadala pera ko pls help me sir
ek ago,Ro ***********,Sir arnel sana po mapansin ako..bakit sa kuntrata namin di natutupad dito po ako sa kuwait...lalo mga agency di man lang mapag sabihan mga amo nmin.di man lang kami i kumusta kung ano nlng lagay ng aplekante..bakit kaya ganyan mga agency sir arnel?
ek ago,DonnaMay ***********,"Gudmorning po galing po ako bansa jordan.di p po ako ngkatamgap Ng pangkabuhayan.jan 2020 Jan po dumating.mg pass ko Ng requirement D2 s owwa Ng nueva,viscaya hanggang ngayon tanggap n tulong mula owwa.sana po napansin ninyo po hinainging ko.salamat"
ek ago,Roderick ***********,Sir tanong ko LNG po nndto po ako SA Qatar Ng work Terminate po ako SA Company ko Vector Electro Mechanical .pero Local hire po ako Ng Qatar humihingi po ako Ng NOC pra ayaw po mg bgy Ng Ng Vector Electro Mechanical Doha Qatar. management po .
ek ago,Gemmar ***********,August 06 nag email po ako sa hotline nyo 1348 po kaso hanggang ngayon wala pa update sa asawa KO pati agency wala po update sa akin ang huling sinabi sa akin ng asawa KO nahihilo na daw siya sa gutom ilang araw na daw po hindi siya pinapakain ng Amo niya
ek ago,Zul ***********,Ask po nmin bkt di po nkarating smin ang dole akap nung panahon NG covid. My mga ipinasa po kmi sbi for release n kmi at antay nlng dw NG release bkit wla npong kumontak smin. 6 po kmi katao di mgkakasama. Nka 1 year npo up to now antay pdin kmi.
ek ago,Vilma ***********,"Good after po sir ask lng po ako kong active paba ang membership ko po sir , kasi noong 2019 , nag ka problema ang owwa membership ko sir kasi hindi binayaran ng agency ko,"
ek ago,Gina ***********,Yong mga problema ang basahin nyo
ek ago,Aladdin ***********,"Sna matulungan poh ninyo kme,dto sa dammam sir,pamayag agency nmin gstu company ayaw magbigay ng exsit visa dlwa kme nkatambay sa acomodation wla nren kme sahod kinat nren nla,bka twagan imloyer nmin dto sa dammam ito contact number ko sir *******"
ek ago,Asiren ***********,"Hi po good afternoon,,, ask lang po pd po ba mag pa verify ng contract kahit 7 months nlng ung visa? Kase bgo lang po naka kuha ng apointment s dubai consulate, gusto ko po mag renew ng owwa,, scholar po anak ko, thanks po, at God bless"
ek ago,Genaflor ***********,"Watching from Saudi Arabia
sir sana po matulungan nyo ren po mga anakq na makapasok cl sa scholarship kahit yung college ko lang po para dipo Ako masyadong mahirapan po tagal Kuna d2 sa ibang bansa Hanggang ngayon wl pa pong ipon thanks and God bless"
5 days ago,Hadja ***********,Sa totoo sir my makukuha vacation pay kasi aku 13year di umuwe wala nmn binigay mga amo tas pag tumawag sa owwa minsa sagutin ka minsan cancel nmn kylangan talaga my makuha kami kasi subrang pagud namin kaya dapat LNG makakuha para nmn sa pamilya
ek ago,Akira ***********,Ser tanong lng po ako kc po bnili nko Ng ticket Ng agency ko Ang nid nlnag po un final exit viza ko na manggaling xa amo ko pro nsa poea nmn po complain nmin tanong ko lng kung mabigyan ako Ng exit viza kc po Ang sabi nag ppa assist npo cl ax apolo
ek ago,Celai ***********,Sir active owwa member po ako since nag work ako d2 sa Singapore once mag stop ako ng work ano po ang pede maasahan ko saking pag uwi galing sa owwa na tulong??or pde parin po ba maka avail sa scholarship ang anak ko kahit mag stop nako ng work?
ek ago,Maimai ***********,Hello po... Owwa ako po si saripa dito po sa Egypt uuwi na Sana ako nun Monday kaso po wala ako vaccine di po ako na ha boarding pass ano po maari ko gawin humingi na po ako NG to long dito sa embassy pero wl po action. Sir baka po matolongan nyo ako dto.
ek ago,Jhun ***********,Salamat po mabuhay po kayo sir
ek ago,Gigie ***********,Hello sir.. Ask ko po saan ba ako mag seek ng assistance Para makuha ko gratuity ko sa amo ko.. Sa abudhabi po ako finish contract na po pero hanggang ngayon hindi pa binilihan ng ticket.. 6yrs na po ako sa amo ko.. Gusto ko makuha gratuity ko sa amo ko
ek ago,Roselle ***********,"Sir, paano po yung mother ko kauuwe lang po nya. Hindi din po nakasuhan ang amo nya sa ginawang kagaguhan sa kanya. Wala din po syang natanggap na kahit na ano mula sa amo nya. Kulang din po ang mga pasahod nito sa kanya. Sana po matulungan nyo po sya."
ek ago,Rhea ***********,PAG DATING PO NAMIN DITO SA RIYADH PINAPIRMA PO KAMI NANG IBANG KONTRATA PO FOR DOMESTIC HELPER. UNDER ARCO COMPANY PO KAMI DITO. PLACEWELL CEBU BRANCH PO AKO TAPOS PAGDATING PO SA MANILA TRIPLE ONE PO GAMIT PAPUNTANG RIYADH PO. RHEA JUDY FAELNAR MANILAG PO .
ek ago,Hazel ***********,"Sir Ang OFW REINTEGRATION PROGRAM Po ninyo na loan assistance matagal Po ba talaga Ang process? Naka comply nmn Po ako ng mga requirements pero mga 5 months n Po di pa rin na approved
kailangan na Po sana ng pang capital sa negosyo. Para di n sana mag abroad."
ek ago,Milrose ***********,"Sir Arnell good evening po. mag 12 years ofw na po ak0 dito sa taiwan next year. balak ko po Sana mag forgood na next year, matulungan po ba niyo ako pang simula ng negosyo pag dating ko jan sa pinas? Wala pong epon kasi sir dami sinusuportahan at tinutulungan.."
ek ago,Jun ***********,"ako po si Noel Felicilda dito po ako sa Bahrain, ngayon po nalaman ko na merong ayuda po sa mga victims ng covid-19 . At nag punta napo ako sa Philippines Embassy ng Bahrain pero hanggang ngayon wala pa pong action.Totoo po ba yun? at paano po makukuha. ?"
ek ago,Mendoza ***********,Sna po mabigyan nyo Ak ng pasin lumapit na po anak ko ska pinsan ko sa owwa para sa repatriation ko...pero pinapirma ako.ng agency n sarili ko daw tickit my saki po ako kaya gusto kona umowi nandito po ako ngaun sa Oman sna po matulongan nyo ako maka uwi
ek ago,Babao ***********,Watching from. UAE...
ek ago,Marilou ***********,Salamat po mam ang sir
ek ago,Lorie ***********,Good day po sir..Sir pano po kung nakatapos ng kontract gods will..at ayaw na bumalik.may makukuha ba ng financial assistant kung sakali..jan sa OWWA Overseas Workers Welfare Administration .para my pang business kahit papano.salamat po
ek ago,Marilou ***********,******* ang number po
ek ago,Divahilwa ***********,Hi po watching from Dubai
ek ago,Dormelita ***********,Good noon po sa inyu DA arnell
ek ago,Dhem ***********,"Paano po maka apply ng scholarship scholarship kapag di sa anak po.. may niece po ako na pinapaaral po, pwd po ba cya maka avail sa scholarship sir arnel,, nandito po ako ngaun sa saudi.. wala po akong anak kundi bale ampon ko yang pamangkin na pinapaaral po"
ek ago,Dhay ***********,Good ev po mga sir at ma'am
ek ago,Boyet ***********,"Sir ako po si anthony Desabille tanong kulang po kong kailan po namin makukuha yong dole akap augost 25,2021 papo aproved bakit hanggang ngayon wla pa sana naman po maibiggay nyo na yong iba po kong kasabay nataga probinsya yong taon din po niyon nakuh… See more"
ek ago,Trixie ***********,"King mkauwi po ako sna mktuling po ako dole cash bbph at scholarship and hospital of ofw and reaptraition po sna po kc hngga ngyun Wla po processing permit po,,waiting p po wait ko long permit ko po until mkauwi po sna masilip ko po mga anak ko,,mrmi slamt po"
ek ago,Payunan ***********,Watching from brunei
ek ago,Queen ***********,Magandang Gabi Po watching from Afif Saudi Arabia
ek ago,Gina ***********,Palakasan dyan sa owwa
ek ago,Vergel ***********,Good day po
ek ago,الشفق ***********,sir arnel ako po c Sharon Pardi Arandia hingi po ng tulong kasalukuyan po na naka confined dito sa saudi Burayda prince Faisal cancer centermay AML luekemia po ako sana .isang buwan na po ako dito sa ospital sana po matulungan nyo ako makauwi******* yan po number ko
ek ago,Eliz ***********,Good ivning po sa lahat God bless
ek ago,Cor's ***********,mahina po boses ninyo hnd masyado marinig
ek ago,Andaya ***********,Hello po SA din SA iyng lahat
ek ago,Marenesa ***********,Hlow mga sir
ek ago,Maribel ***********,Sir Arnel Sana tagalin na po ninyo Ang oec
ek ago,Socs ***********,God bless po
ek ago,Alfiana ***********,Please Ako Po sana makauwe narin..
ek ago,Donna ***********,Sir magandang hapon po tanong kolang po bakit po kailangan pa pumonta ng manila para mka pag apply sa owwa para sa pag aaral ng anak ko sa probencia po kami nakatira kaya nga kmi mag apply para mabawasan yong gastos nmin sa pag aaral ng anak ko subrang… See more
ek ago,Yham ***********,PAKI TAWAGAN NMAN PO XA PAKIUSAP PO GUSTO NIA NA PO UMUWI NAHIHIRAPAN NA XA SA TINUTULUYAN NIA..OK NA PO ANG CLREARANCE NOA SA DOCTOR TO TRAVEL AT MAY MED INFO NA PO XA FORWARDED NA DIN PO SA KUWAIT AIRWAYS ...SANA PO MATULUNGAN NIO XA
ek ago,Charlit ***********,Hi most sir sana matolog mo ako
ek ago,Yen ***********,hi po
ek ago,Joss ***********,Good evening din Po sa lahat
ek ago,Lenyeh ***********,Hi po
ek ago,Mylene ***********,Magandang Gabi po MGA sir at maam
ek ago,Cherry ***********,OWWA mobile apps may problema ba
ek ago,Andaya ***********,Ok lang po camera nyo sir at mam
ek ago,Eva ***********,My concern po Aq sa inyu mga sir
ek ago,Vhanz ***********,Sana nga po matulongan kme sir
ek ago,She ***********,Sir Arnel Ignacio yung tanong ko po yung sa SLP po 4 months na po kase yon ang sabi po after 2 months pero po bakit po hnd manlang nagrereply ang owwa region 4A...sana po lung hnd approved magreply naman po sana para hnd na po kami umasa..Salamat po!
ek ago,Cire ***********,Sir nag pm po ako sainyo
ek ago,Amadea ***********,sir...may anak po ako nag aaral ofw po ako nang doha
ek ago,Mari ***********,Ofw po ako from Saudi riyadh
ek ago,Norma ***********,Sir may ofw e card ang jeddah
ek ago,Toto ***********,Mag Koleheyo na poh ang anak ko by next year at ung EDSP poh ung applayan ng anak ko..totoo ba na ang unang taon sa college ng anak ko ako ang magpapaaral muna ang OWWA nman pag 2nd year na daw poh ang mag tuloy at un poh sa EDSP... salamat poh sana ma… See more
ek ago,Yam ***********,Sir po patulong po
ek ago,Guillermo ***********,Hello po from taiwan po
ek ago,Sally ***********,Good evening po.ilan po b scholarship ng bulacan kc po ang Mahal ng pamasahe s owwa patungo San Fernando pag dating dun Puno n daw pero sav sa appointment Meron p bakante
ek ago,Pebrero ***********,Sir gandang hapon po..tanong q lng po ndi n po b tlga makukuha ung financial assistance na process nung 2018 nauwi po kc aq nun namatay anak q s tgal ng process nakaalis na ulit aq tas nung kukunin ko n po ndi n daw po pwede
ek ago,Emmelyn ***********,Musta po kau
ek ago,Amethyst ***********,Gandang araw poh sa inyu
ek ago,Neng ***********,Watching
ek ago,Paul ***********,Shout out sa mga Taga owwa GOD BLESS
ek ago,Marlyn ***********,Sir paano mag apply ng OWWA SCHOLARSHIP..
ek ago,May ***********,Hello po from ofw qatar
ek ago,Mia ***********,Mahina po Yung volume nyo po
ek ago,մանիլա ***********,"Good day po Mam/Sir, Regarding po sa BPBH naka schedule ako nuong August 23,2022 9am sa Webinar (zoom seminar) pero kahit po email or sms para po sa link wala po akong natanggap, hanggang ngayon po salamat. Sana po matugunan nyo po ang aking concerned … See more"
ek ago,Yam ***********,Sir pa notice po
ek ago,Sally ***********,Ilan po ang minimum ng scholar n bulacan kc po nagpunta sa owwa san fernando anak ko ang Mahal ng pamasahe pag dating dun sav Puno n ang scholar ng bulacan.
ek ago,Sara ***********,Sana mo tanggapin po sya ng owwa
ek ago,Elvie ***********,Ok po salamat po
ek ago,Ludy ***********,Watching fr.
ek ago,Salve ***********,Hello po watching from Salvador Lanao Del Norte
ek ago,Kristine ***********,NAWAWALAN AKO NG PAG ASA N MATULONGAN NIONG MAKA UWI
ek ago,Celesty ***********,salamat po OWWA
ek ago,Baisan ***********,Manong klang p ma'am and sir n dibah kpag ilang taon kna s amo m tpos mkukuha ntin ag pangbili ng ticket ntin s knila kong nd tyo nka bakasyon ng 5years ago s mga amo kpo nd nla binigay yon saakin at mtanong krin p n dibah my mkukuharin ako s knila n thank you p
ek ago,Casia ***********,"update po please po owwa assisstance po noong bagyong odette sa cebu po bakit hanggang lista lang po nag ask lang po kami taga cebu province na member ng owwa po ,bakit hanggang ngayon hindi binigay sa family namin 12yrs napod member ng owwa po #ofwta… See more"
ek ago,Celai ***********,From davao del sur po sir
ek ago,Muncada ***********,Evening mg ser watching oman muscat
ek ago,Nnahtur ***********,Gandang gabi Po..
ek ago,Pasco ***********,Hi po sir...magandang tabghali po
ek ago,Jennifer ***********,Watching from pinas cam. Sur
ek ago,Vio ***********,Magandang hapon po
ek ago,Bàçhö ***********,Pano po makakuha ng Owwa ID
ek ago,Chander ***********,"good day po s lhat ng staff ng owwa, lalot sau sir arnel, tanong qpo, sana msagot po neo mga tanong quh, sir frm uae
po, halos sampo g taon pong ofw, tas dumting npo yun time n my iniinda n kramdamn, hindi n mkbalik, my scholarship po ba mga anak?o … See more"
ek ago,Helstin ***********,Sir Sana mapansin nyo Po ako
ek ago,Pasco ***********,Maganda araw po mam and sir...
ek ago,L ***********,Magandang hapon po sa inyong lahat
ek ago,Analyn ***********,Hello po
ek ago,Nelita ***********,HELLOW PO SIR..ITS GOOD NA MAY GANITO NA SA FB..
ek ago,Jonelyn ***********,"Magandang araw SA lahat,, magandang hapon Qatar"
ek ago,Rosalyn ***********,Naway makasali po ako sa DOLE-AKAP
ek ago,Juana ***********,Good eve po buhay pa po dole akap???
ek ago,Rogelisa ***********,maraming salamat sa inyo
ek ago,Vilma ***********,ofw dn po ako paano po mkkakuha
ek ago,Mamilpil ***********,He iwan
ek ago,Ummih ***********,OWWA Overseas Workers Welfare Administration Owwa puwede po ba hingi ng tulong hlf sis ko po nasa saudia gusto ng umuwi ayw pauwiin ng amo nia at problema po nmin sinasaktan po sya nv amo nia dugun na po sya then agency nia prang wlang action e
ek ago,Jasmin ***********,hi po
ek ago,Ann ***********,Meron po b s bulacan plariel
ek ago,Juliet ***********,Maraming salamat po.
ek ago,Hannajh ***********,Sana mabasa nyo yung concern ko
ek ago,Cire ***********,Salamat napansin nyo po
ek ago,شازا ***********,sana po matulongan
ek ago,Rocel ***********,Good pm poh follow up poh ako
ek ago,Estrella ***********,Sir ako po buisnessss pi
4 days ago,Emy ***********,Paano mag renue sir
ek ago,Marilou ***********,Negros po sir
ek ago,Estrella ***********,At pabahay po wla po ako bahay
ek ago,Jam ***********,Paanu po mag apply NG scholar
ek ago,Maricres ***********,d2 po ako sa jeddah
ek ago,Rhoda ***********,Sir arnel sana po mabasa nyo message ko di po kc bnigay ng amo ko yung end of service ko sa riyadh po ako ngwork 10 yrs po ako sa amo ko pls tulumgan nyo nman po ako mkuha ko end of service ko
ek ago,Maricar ***********,Hello po
ek ago,Nin ***********,Mahina po ang mga boses niyo po
ek ago,Bhaby ***********,Magandang Buhay po
ek ago,Cire ***********,OWWA Overseas Workers Welfare Administration . Sir mag lima buwan na po wala pa din kasi sahod namin mula nong may.june.july.
ek ago,Markdharil ***********,Sana po mapansin nyo aq sir
ek ago,Beth ***********,10k po tagal namin 2020 pa
ek ago,Ana ***********,Mahina Ang volume sir ma'am
ek ago,Stephy ***********,"thank you ,thank you very much po sa inyong lahat..GOD BLESS YOU MORE PO.."
ek ago,Rosa ***********,Hi po
ek ago,Arya ***********,Sana po makoha ako na ID card
ek ago,Anemarie ***********,Eto po yong contact number ko *******
ek ago,Moonstar ***********,Gandang hapon po
ek ago,Scarletteleizl ***********,Watching from Isabela nakauwi plng Ng 2020
ek ago,Lily ***********,Ofw scholarship sana
ek ago,Esor ***********,Good evenong po sir arnel
ek ago,Yam ***********,Please po maawa kayo
ek ago,Kerk ***********,Da best talaga ang owwa ngayon
ek ago,Dollydaniel ***********,Sir..peede po bang makahingi ng cash assistance po...ofw po aq...nag positive po aq kaya hd po aq nakabalik sa hongkong #*******...maraming salamat po sir
ek ago,Gemmar ***********,Rescue nyo na po asawa KO sa riyadh august 03 pa po ang huling pag uusap namin hanggang ngayon wala pa po ako contact sa kanya galing pa po ako ng Zamboanga del Norte andto po ako nakitira sa tita sa agham road habang hinihintay yong update ng DMW
ek ago,Hassnah ***********,Pwede PO ako ser
ek ago,Estrella ***********,Sir nabasa pi ba vissible po ba
ek ago,Jake ***********,TAGA ILOILO PO AKO SIR.SALAMAT PO
ek ago,Monaliza ***********,Dole akap kopo wala pa din
ek ago,Maricar ***********,"Hello po mga sirs/madam..ask ko lng po f mgparenew ng contract thru agency dto sa malaysia....ilang weeks kya maprocess kc last Aug. 8 pa until now..sabi ng agent ....ginagawa pa lng...""we are doing that""..yun ang reply kc...lalo na at naging in active… See more"
ek ago,Josie ***********,Gandang hapon
ek ago,Sian ***********,Kaka rating ko lng po galing Qatar
ek ago,Ashly ***********,Sir paano mg apply
ek ago,Ana ***********,Di po Ang layo sa mic
ek ago,Cire ***********,Riyahd po
ek ago,Rhoda ***********,Sana po mabasa nyo message ko
ek ago,Elmer ***********,Dole akap po dlwang taon na ala prin
ek ago,Vian ***********,DITO SA UAE PO
ek ago,Nhina ***********,Pano po makakuha ng rebates sa oowa
ek ago,Elvie ***********,"Sir arnel plss po paki pansin po nung chat namin about sa kapatid po namin 1month na po wala kami contact
plssss po"
ek ago,Sjsjgina ***********,"Good eve po mga sir at mam,pblik na po aq ng kuwait po sept.11 gusto q po sna mkautang ng pera pra po sa mga anak q na ng-aaral ng senior high at college..sna po bago aq umalis my ibbigay aq sa knila pmbili nla ng pangangailangan lhat po sa school,sna … See more"
ek ago,Cherry ***********,Kumpleto
ek ago,Andrex ***********,"Hello good day Po sa inyo lahat mga mam and sir, ask ko lng Po kung need ko pa Po magpa verify Kasi Ang company ko nag change ng name lng Po Sila. Din nag check ako sa polo Dito sa dubai Wala na Po slot na available. At ma saklap sir pa uwi na Po ako t… See more"
ek ago,Nin ***********,Ang hina niyo po
ek ago,ونخوش ***********,Gud day po paano po maka avail sa schoolar assistance dto po sa ncr at sa hanabuhay na balik pinas salamat po sana matulungan nyo ako hanggang ngyon po wala pa akong work simula nang naka uwi ako galing uae .at wala ding pang gamit sa school ang mga an… See more
ek ago,Joan ***********,Sir arnel guzto ko po sana mag apply ng repat.kpag binigay na po ng amo ko ubg exit ko 2 month na po ksi ako nag aanty sa exit ko peru hanggang ngaun wla prin po nangyyari hirap po mag stay ng matagal sa accomodation ubos na po budget nmin sana po matu… See more
ek ago,Sealpro ***********,Paano po mag avail ng scholarship
ek ago,Eva ***********,Gud evening po pa update po Aq sa messge ko sa inyu
ek ago,Santos ***********,Ganda gabi po
ek ago,شازا ***********,dito po Kuwait..gusto ng umuwi..
ek ago,Cecille ***********,Hindi nman lahat ng ofw Maka avail
ek ago,Haras ***********,Helo Sir ..single mom po ako ..may 7anak ..at nandito ako ngayon sa bansang KUWAIT ...akoy natuwa na may maitulong kayo sa mga anak nmin mga OFW ..sana matulungan nyo po mga anak ko ..mabigyan nga trabaho o anohbat papano po ba matulungan nyo ako ..mbi… See more
ek ago,Beth ***********,Saan yong cash assistance namin
ek ago,Harvee ***********,manila po ako sir taga tayuman tondo po
ek ago,Saida ***********,God evening...sir maam.. ask kulang po tulad ko ofw.. na indi naka balik sa abraod dahil inabot po ako pandimic.. non october 18..2021. Ako umuwe..
ek ago,Estrella ***********,Sir salaamat sa revates
ek ago,Jun ***********,ako po di napansin hohoho
ek ago,Estrella ***********,Sir need ko work pag uwi
ek ago,Estrella ***********,Sir slamat sa ayuda 10k
ek ago,Mila ***********,Maawa kayo tangalin nyo na oec
ek ago,Lec ***********,Parang tunay
ek ago,Darelle ***********,BOSS REYNAN!
ek ago,Sebina ***********,Hilow po
ek ago,Tatz ***********,medical assistant po paanu
ek ago,Grace ***********,tanong ko lng po paano ko po maaply ang ank ko na grade12 pra s scholarship nya po s college..ano pong dpat kung ipasa...nk appointment po ako dto s polo owwa abudhabi pr s renewal ko po ng owwa membership ko po..pahelp nmn po mag isa lng po ako nagwor… See more
ek ago,IRisha ***********,"Sir, tanong ko lang po bakit po Hindi po kami mabigyan nong cash assistance nong owwa po nong mga pamilya Ng mga ofw na naapektohan nong bagyong Odette bakit yong iba po nakatanggap pero kami at yong ibang pamilya Ng mga kapwa ofw ko Hindi naka tanggap… See more"
ek ago,Luis ***********,Good day po sir/mam...ofw po ako sa saudi last year nkaalis po ako april 2021 umuwi po ako this year june for v/l lng po...3 months na po di pa po ako pinabalik sa company nmin sa sahod...re entry visa po ako...anu po ba gagawin ko.expire na po ang re … See more
ek ago,Ana ***********,Ang audio mahina
ek ago,Genalyn ***********,Sanan po mabasa nyo mga msg ko
ek ago,Edna ***********,Paano po mka apply
ek ago,Zulueta ***********,Go direktang aksyon team
ek ago,Ailyn ***********,God evening p sir apdate lang po full name ko po luna Montilla Saguitan
ek ago,Bhalong ***********,Tanong lng po mga sir..ako po ay isang ofw qualified po b ang aking anak para makakuha ng tulong nyo mula sa gobyerno..ni reject po kasi ng dswd gerona tarlac ang magina ko ang aking anak ay nasa elemtarya hnd po b kami karapat dapat na matulungan o ka… See more
ek ago,Yamasor ***********,Yong kasamahan ko 3yrs.cxa d2 sa Saudi umuwe sya july 27 pinaiwan pa osang buwan nyang sahod....ngayon nagkasakit sya sa pinas hind nya nerenew ang kanyang membership sa owwa may matanggap paba sya tulong sa owwa...salamat
ek ago,Arturo ***********,Ambot ani kung tinuod ba
ek ago,Jonna ***********,pano po makakuha ng medical assistance s owwa?
ek ago,Estrella ***********,Natanggap ko un revates 2020 owwa
ek ago,Rodilyn ***********,Wtching from taif city Saudi arabia
ek ago,Sache ***********,Un problem nila
ek ago,Harvee ***********,sir ano po unang process po gawin mlking bagay po smen mkha po 2buwan na sahod ko para sa mga ank ko po salamat
ek ago,Cherry ***********,Dinoble check ko na
ek ago,Ezeh ***********,Gudeve po
ek ago,Mafel ***********,Sir Pina reniew ko po Yong owwa at kontrata ko dito po nong july tapos Pina aply ko anak ko SA owwa iloilo ang Sabi kda municipal po 13 n personLang ang kukunin paano po yon thousand yata ang aplicante parang useless Lang po ang aply Ng anak ko po Sa… See more
ek ago,Ummih ***********,1 yera sya lwnag sahod una g mo nia
ek ago,Bernadette ***********,Sana po matulungan neo Kami dito SA Qatar dahil Yung iba po kasama ko ndi pinapasahod Ng company at Hindi binibigay Ang settlement..pati na din po ako 7 months na po Hindi pa din binibigay Ang final settlement at pending salary ko po ano po dapat namin… See more
ek ago,Maryliez ***********,Watching here in Kuwait
ek ago,Yham ***********,MARAMING SALAMAT PO AASAAHN Q PO NA MAY FEEDBACK NA
ek ago,Jumell ***********,Hello Sir sana mapansin sana matulongan hingi sana ako tulong yung love -in partner ko Exit na po xia sa Saudi walang action yung company na ibigay yung settlement at pa uwiin Sir sana po matulongan salamat God bless
ek ago,Mamilpil ***********,Igit
